id,question,choices,answerKey,source
167,"ما هو البحر الشعري لهذا البيت
                        سَحّاً وَتَسكاباً فَكُلَّ عَشِيَّةٍ - يَجري عَلَيها الماءُ لَميَتَصَرَّمِ?","{'text': ['الكامل', 'المديد', 'مربع البسيط', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
169,"ما هو البحر الشعري لهذا البيت
                        وَخَلاالذُبابُبِها فَلَيسَ بِبارِحٍ - غَرِداًكَفِعلِ الشارِبِالمُتَرَنِّمِ?","{'text': ['الكامل', 'مجزوء الرجز', 'المتقارب', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
171,"ما هو البحر الشعري لهذا البيت
                        هَزِجاً يَحُكُّ ذِراعَهُ بِذِراعِهِ - قَدحَ المُكِبِّ عَلى الزِنادِ الأَجذَمِ?","{'text': ['الكامل', 'البسيط', 'المواليا', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
173,"ما هو البحر الشعري لهذا البيت
                        تُمسي وَتُصبِحُ فَوقَ ظَهرِحَشِيَّةٍ - وَأَبيتُ فَوقَسَراةِ أَدهَمَ مُلجَمِ?","{'text': ['الكامل', 'مشطور الرجز', 'مخلع البسيط', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
175,"ما هو البحر الشعري لهذا البيت
                        وَحَشِيَّتيسَرجٌ عَلىعَبلِ الشَوى - نَهدٍمَراكِلُهُنَبيلِالمَحزِمِ?","{'text': ['الكامل', 'الخفيف', 'المتدارك المنهوك', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
177,"ما هو البحر الشعري لهذا البيت
                        هَل تُبلِغَنّي دارَهاشَدَنِيَّةٌ - لُعِنَت بِمَحرومِ الشَرابِ مُصَرَّمِ?","{'text': ['الكامل', 'المضارع', 'البسيط', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
179,"ما هو البحر الشعري لهذا البيت
                        خَطّارَةٌغِبَّ السُرىزَيّافَةٌ - تَطِسُالإِكامَبِوَخذِخُفٍّميثَمِ?","{'text': ['الكامل', 'مجزوء الرجز', 'مجزوء المقتضب', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
181,"ما هو البحر الشعري لهذا البيت
                        وَكَأَنَّماتَطِسُالإِكامَعَشِيَّةً - بِقَريبِ بَينَ المَنسِمَينِمُصَلَّمِ?","{'text': ['الكامل', 'مجزوء المنسرح', 'القوما', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
183,"ما هو البحر الشعري لهذا البيت
                        تَأوي لَهُقُلُصُ النَعامِ كَما أَوَت - حِزَقٌ يَمانِيَةٌ لِأَعجَمَ طِمطِمِ?","{'text': ['الكامل', 'منهوك الكامل', 'مجزوء الوافر', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
185,"ما هو البحر الشعري لهذا البيت
                        يَتبَعنَقُلَّةَ رَأسِهِ وَكَأَنَّهُ - حِدجٌعَلى نَعشٍ لَهُنَّ مُخَيَّمِ?","{'text': ['الكامل', 'المضارع', 'تفعيلة الكامل', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
187,"ما هو البحر الشعري لهذا البيت
                        صَعلٍيَعودُ بِذيالعُشَيرَةِبَيضَهُ - كَالعَبدِ ذي الفَروِ الطَويلِ الأَصلَمِ?","{'text': ['الكامل', 'مخلع الرمل', 'مخلع السريع', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
189,"ما هو البحر الشعري لهذا البيت
                        شَرِبَت بِماءِالدُحرُضَينِفَأَصبَحَت - زَوراءَتَنفِرُ عَن حِياضِالدَيلَمِ?","{'text': ['الكامل', 'تفعيلة الكامل', 'مجزوء المتدارك', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
191,"ما هو البحر الشعري لهذا البيت
                        وَكَأَنَّما تَنأىبِجانِبِ دَفَّها ال - وَحشِيِّ مِنهَزِجِ العَشِيِّ مُؤَوَّمِ?","{'text': ['الكامل', 'مجزوء المواليا', 'تفعيلة المتقارب', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
193,"ما هو البحر الشعري لهذا البيت
                        هِرٍ جَنيبٍ كُلَّما عَطَفَت لَهُ - غَضَبى اِتَّقاها بِاليَدَينِ وَبِالفَمِ?","{'text': ['الكامل', 'مجزوء المتقارب', 'المضارع', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
195,"ما هو البحر الشعري لهذا البيت
                        بَرَكَت عَلى جَنبِ الرِداعِ كَأَنَّما - بَرَكَت عَلى قَصَبٍ أَجَشَّ مُهَضَّمِ?","{'text': ['الكامل', 'الكامل المقطوع', 'المتدارك المنهوك', 'المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
197,"ما هو البحر الشعري لهذا البيت
                        وَكأَنَّ رُبّاً أَو كُحَيلاً مُعقَد - حَشَّ الوَقودُ بِهِ جَوانِبَ قُمقُمِ?","{'text': ['الكامل', 'الخبب', 'مجزوء الدوبيت', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
199,"ما هو البحر الشعري لهذا البيت
                        يَنباعُ مِن ذِفرى غَضوبٍ جَسرَةٍ - زَيّافَةٍ مِثلَ الفَنيقِ المُكدَمِ?","{'text': ['الكامل', 'منهوك المنسرح', 'المواليا', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
201,"ما هو البحر الشعري لهذا البيت
                        إِنتُغدِفيدوني القِناعَ فَإِنَّني - طَبٌّبِأَخذِ الفارِسِ المُستَلئِمِ?","{'text': ['الكامل', 'مخلع الرجز', 'المتقارب', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
203,"ما هو البحر الشعري لهذا البيت
                        أَثنيعَلَيَّ بِما عَلِمتِ فَإِنَّني - سَمحٌ مُخالَقَتي إِذا لَم أُظلَمِ?","{'text': ['الكامل', 'السلسلة', 'مجزوء موشح', 'تفعيلة الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
205,"ما هو البحر الشعري لهذا البيت
                        وَإِذا ظُلِمتُ فَإِنَّ ظُلمِيَباسِلٌ - مُرٌّ مَذاقَتَهُ كَطَعمِالعَلقَمِ?","{'text': ['الكامل', 'المنسرح', 'مجزوء المجتث', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
207,"ما هو البحر الشعري لهذا البيت
                        وَلَقَد شَرِبتُ مِنَالمُدامَةِبَعدَما - رَكَدَ الهَواجِرُ بِالمَشوفِ المُعلَمِ?","{'text': ['الكامل', 'مخلع السريع', 'المواليا', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
209,"ما هو البحر الشعري لهذا البيت
                        بِزُجاجَةٍ صَفراءَ ذاتِ أَسِرَّةٍ - قُرِنَت بِأَزهَرَ في الشَمالِ مُفَدَّمِ?","{'text': ['الكامل', 'مخلع الرجز', 'الرجز', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
211,"ما هو البحر الشعري لهذا البيت
                        فَإِذا شَرِبتُ فَإِنَّني مُستَهلِكٌ - مالي وَعِرضي وافِرٌ لَم يُكلَمِ?","{'text': ['الكامل', 'مجزوء الدوبيت', 'مخلع موشح', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
213,"ما هو البحر الشعري لهذا البيت
                        وَإِذا صَحَوتُ فَما أُقَصِّرُ عَن نَدىً - وَكَما عَلِمتِ شَمائِلي وَتَكَرُّمي?","{'text': ['الكامل', 'تفعيلة الرمل', 'أحذ الوافر', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
215,"ما هو البحر الشعري لهذا البيت
                        وَحَليلِ غانِيَةٍ تَرَكتُ مُجَدَّل - تَمكو فَريصَتُهُ كَشَدقِ الأَعلَمِ?","{'text': ['الكامل', 'مجزوء المقتضب', 'المواليا', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
217,"ما هو البحر الشعري لهذا البيت
                        سَبَقَت يَدايَ لَهُ بِعاجِلِ طَعنَةٍ - وَرَشاشِنافِذَةٍكَلَونِالعَندَمِ?","{'text': ['الكامل', 'مجزوء المديد', 'التفعيله', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
219,"ما هو البحر الشعري لهذا البيت
                        هَلّا سَأَلتِ الخَيلَ يااِبنَةَ مالِكٍ - إِن كُنتِ جاهِلَةً بِما لَم تَعلَمي?","{'text': ['الكامل', 'السلسلة', 'مشطور الرجز', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
221,"ما هو البحر الشعري لهذا البيت
                        إِذ لا أَزالُ عَلى رِحالَةِ سابِحٍ - نَهدٍتَعاوَرُهُ الكُماةُ مُكَلَّمِ?","{'text': ['الكامل', 'مخلع السريع', 'الوافر', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
223,"ما هو البحر الشعري لهذا البيت
                        طَوراً يُجَرَّدُ لِلطِعانِ وَتارَةً - يَأوي إِلى حَصدِ القَسِيِّ عَرَمرَمِ?","{'text': ['الكامل', 'منهوك المنسرح', 'تفعيلة الكامل', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
225,"ما هو البحر الشعري لهذا البيت
                        يُخبِركِ مَن شَهِدَ الوَقيعَةَ أَنَّني - أَغشىالوَغىوَأَعِفُّ عِندَ المَغنَمِ?","{'text': ['الكامل', 'مجزوء موشح', 'مجزوء المتقارب', 'أحذ المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
227,"ما هو البحر الشعري لهذا البيت
                        وَمُدَجَّجٍكَرِهَ الكُماةُ نِزالَهُ - لامُمعِنٍهَرَباً وَلا مُستَسلِمِ?","{'text': ['الكامل', 'مجزوء الوافر', 'مجزوء الطويل', 'الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
229,"ما هو البحر الشعري لهذا البيت
                        جادَت لَهُ كَفّي بِعاجِلِ طَعنَةٍ - بِمُثَقَّفٍ صَدقِ الكُعوبِ مُقَوَّمِ?","{'text': ['الكامل', 'تفعيلة الكامل', 'مجزوء السريع', 'المتدارك المنهوك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
231,"ما هو البحر الشعري لهذا البيت
                        فَشَكَكتُبِالرُمحِ الأَصَمِّثِيابَهُ - لَيسَ الكَريمُ عَلىالقَنابِمُحَرَّمِ?","{'text': ['الكامل', 'مجزوء الوافر', 'السلسلة', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
233,"ما هو البحر الشعري لهذا البيت
                        فَتَرَكتُهُجَزَرَ السِباعِ يَنُشنَهُ - يَقضِمنَ حُسنَ بِنانِهِ وَالمِعصَمِ?","{'text': ['الكامل', 'الرجز', 'مخلع السريع', 'الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
235,"ما هو البحر الشعري لهذا البيت
                        وَمِشَكِّ سابِغَةٍ هَتَكتُ فُروجَها - بِالسَيفِ عَن حامي الحَقيقَةِ مُعلِمِ?","{'text': ['الكامل', 'مجزوء الدوبيت', 'مجزوء موشح', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
237,"ما هو البحر الشعري لهذا البيت
                        رَبِذٍيَداهُ بِالقِداحِ إِذا شَتا - هَتّاكِ غاياتِ التِجارِ مُلَوَّمِ?","{'text': ['الكامل', 'مجزوء الرمل', 'أحذ الوافر', 'مجزوء المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem85.html
